portfolio_size,run,std_dev,mean_return
11,4,0.13061234989935777,1.0783824228397112
12,4,0.13045867100199127,1.0775789352773004
13,4,0.13784247216781761,1.0752045553935878
14,4,0.13794930381718792,1.0757709757284415
15,4,0.1323198294304086,1.075004139360634
16,4,0.13162149410820395,1.074801035227476
17,4,0.12901024901491986,1.0737813109204704
18,4,0.12858605116464042,1.0710869722456775
19,4,0.12904081774126056,1.072273833742122
20,4,0.12824582157683118,1.0701596761684409
21,4,0.12988935569588347,1.0727569401637034
22,4,0.125315261688365,1.0721853076574552
23,4,0.12306752932145976,1.0730109176709322
24,4,0.12524583110804452,1.0730692627558547
25,4,0.12443924613130457,1.0731199996321217
26,4,0.12209933164002919,1.0718344712001797
27,4,0.12160017101316166,1.0730454974237424
28,4,0.12302017244938072,1.0699494883889806
29,4,0.12193508541455367,1.0686845696290108
30,4,0.1200344680539039,1.0681249369262793
31,4,0.12018761765919889,1.0652598827505948
32,4,0.12222602687283254,1.0663258378862468
33,4,0.12257881303181614,1.066345375414616
34,4,0.1231974409603699,1.0676428489906507
35,4,0.1252971962319875,1.0703648387377247
36,4,0.12485013681161719,1.0702676140883167
37,4,0.12329819742472657,1.0705973826846134
38,4,0.12348900624259929,1.0691308662332872
39,4,0.12297119897153068,1.0696456734634014
40,4,0.12341388605774342,1.0687018323850574
1,5,0.10240284809772264,1.0401919902995762
2,5,0.11375266697686895,1.0701487327530017
3,5,0.10569589750973088,1.0760133463014032
4,5,0.11774051149448048,1.0783733447628707
5,5,0.10757533821687076,1.0748104754049757
6,5,0.1183305328010884,1.075972050450651
7,5,0.14277275214664142,1.0764663235921388
8,5,0.13964846502087716,1.0733806411289664
9,5,0.14719528345898933,1.0754008676985023
10,5,0.14698761876600336,1.077233035255813
11,5,0.13752338497523423,1.0740205903115487
12,5,0.13926959403691738,1.0760730516293227
13,5,0.13686862678520959,1.0761027646276167
14,5,0.1375512211611237,1.0734968692084104
15,5,0.13823289787766596,1.0718900713499446
16,5,0.1363785978393976,1.0685148078921816
17,5,0.13236153189460845,1.0707227089685842
18,5,0.13379760153133327,1.0709486348349535
19,5,0.13763307104846476,1.0729058876603308
20,5,0.13529932322975635,1.0681013733487958
21,5,0.13189585066511011,1.0671390869647994
22,5,0.13157520946150636,1.068082886877856
23,5,0.13009509250304593,1.0683332112793726
24,5,0.1273015963136649,1.0671154532401637
25,5,0.1263067414191048,1.0682537454622734
26,5,0.12858523377208264,1.068455337751314
27,5,0.12524505258893281,1.0678062132012516
28,5,0.12804752194838645,1.06953667998631
29,5,0.12904019876175474,1.0683849298494918
30,5,0.13019855209349074,1.0693613872289154
31,5,0.1300967397177484,1.070227590788759
32,5,0.13066043723129778,1.0692169838274457
33,5,0.13134679929230567,1.0710645401294423
34,5,0.1326033643092144,1.0725922906787708
35,5,0.1317781474640586,1.0717385132866726
36,5,0.1300328580255249,1.0705829661514918
37,5,0.12928233816076704,1.0701855749095135
38,5,0.129383753296004,1.070555522173516
39,5,0.12919894538529283,1.070872633168204
40,5,0.12754636068193737,1.0704324173483388
1,6,0.25859282909315473,1.0920199091868446
2,6,0.20748076996873444,1.115291028492214
3,6,0.16655155204279126,1.074296523899363
4,6,0.15700016290645102,1.072914725774058
5,6,0.1452168191427707,1.0682130430234242
6,6,0.13477920267862664,1.0636709304204972
7,6,0.14628685707637243,1.069924990165522
8,6,0.14023299650973917,1.076055006976942
9,6,0.14233183454751427,1.0756948078821917
10,6,0.13068014785421478,1.0741743430460575
11,6,0.12847055622825534,1.0772690639141709
12,6,0.12742294672983526,1.074090220689566
13,6,0.12708044146864966,1.0716108643410112
14,6,0.12649842481957604,1.0714102097311484
15,6,0.12190364405181582,1.0706580178282539
16,6,0.11848597344278955,1.0699243531838396
17,6,0.11926672578348939,1.071602866440594
18,6,0.12117761818693808,1.0732858657315438
19,6,0.12188717094164093,1.0702062018692828
20,6,0.12472262235271399,1.0690088814339629
21,6,0.1247460456413045,1.0680732771484474
22,6,0.1215055997224757,1.0678015295398038
23,6,0.12332991745836507,1.0695068267971584
24,6,0.12538627785246412,1.0697206620995738
25,6,0.12411807439999413,1.0673495914240652
26,6,0.12455457210983627,1.0674560065325944
27,6,0.1222243482981486,1.0661810570424635
28,6,0.12147959678521215,1.0655678135394555
29,6,0.11793057891981279,1.0645396314668314
30,6,0.11973816360528036,1.0650513577076088
31,6,0.11987618145934686,1.0649511548818156
32,6,0.11732159949082052,1.064570285738566
33,6,0.11903042542461896,1.0666401210082386
34,6,0.1187041070864092,1.0646922712108906
35,6,0.11830042640919788,1.0649666693777595
36,6,0.11818781298173756,1.065219931276308
37,6,0.11616049130814556,1.0647838605281394
38,6,0.11851930826500141,1.0635843585936502
39,6,0.11646309832737838,1.0639114648121286
40,6,0.11761204451755299,1.0642247914702607
1,7,0.12878822110578142,1.0363297798223272
2,7,0.13415749175895356,1.0525232124077093
3,7,0.0931790199228761,1.066178271669526
4,7,0.07758614989423109,1.0582825103429008
5,7,0.08299168389643685,1.0572559929880903
6,7,0.08846535006137599,1.0564944294607426
7,7,0.09409939077250623,1.0554032601082248
8,7,0.1004358886139451,1.056814539761343
9,7,0.10085136802346209,1.0590400731455014
10,7,0.10152868638309286,1.065074701137531
11,7,0.09937161727866911,1.0643775559093136
12,7,0.10653194869400079,1.0675345229164026
13,7,0.1068039222871497,1.0649202450446262
14,7,0.1150281316665933,1.0669142325994594
15,7,0.11514894776665618,1.0701731393244625
16,7,0.1111417030368356,1.0690048203793283
17,7,0.11045316326504187,1.0699467939128835
18,7,0.11045491078403483,1.0709901679814147
19,7,0.10850702943336013,1.0702632672325338
20,7,0.10965958645238857,1.0716156715418164
21,7,0.11124728054737303,1.0712333249245336
22,7,0.1107997705203256,1.0706096797518558
23,7,0.11253795311340879,1.0708658347145372
24,7,0.11389416318586443,1.071923594186001
25,7,0.11558206176296158,1.0708954063147342
26,7,0.11789599504400478,1.0700702142513854
27,7,0.11984835977753634,1.0702213831337541
28,7,0.11975989512473849,1.071962099597501
29,7,0.12097596198856687,1.0707241011173778
30,7,0.1239358777982088,1.0689982276084424
31,7,0.12362750390671119,1.0702266289806395
32,7,0.1218276583205196,1.0689757166561338
33,7,0.12125833438984122,1.068810367446304
34,7,0.12054477558813681,1.0684307076703887
35,7,0.11880044582273167,1.0683543820743726
36,7,0.11733023781755994,1.0677417899410306
37,7,0.11888982065825207,1.067088178609056
38,7,0.11901976216661225,1.067503711341615
39,7,0.11920510762023757,1.0667532212377187
40,7,0.11794064292903135,1.0662392332247441
1,8,0.15028758840916856,1.1199598693162038
2,8,0.12483500892794969,1.0857300817103872
3,8,0.11509316388869481,1.078082901523954
4,8,0.11904651429929314,1.0820066158529593
5,8,0.1121155301466879,1.064550399794196
6,8,0.11136424451661169,1.0590299395635439
7,8,0.11229553058632716,1.060958989834958
8,8,0.10849981129342208,1.0587113872795417
9,8,0.10997508778284258,1.0543342748964342
10,8,0.10745006996356715,1.0585280576855793
11,8,0.11707540219762828,1.06336008158617
12,8,0.11429378949523203,1.0622242660485692
13,8,0.11626093964378219,1.0631861312222826
14,8,0.11788741686592047,1.0609252197002397
15,8,0.11593393111942417,1.0631360141150892
16,8,0.11474397798362523,1.0633034819803353
17,8,0.11510346493183538,1.063531247016054
18,8,0.11718412616443184,1.0640450376246908
19,8,0.1169292030047698,1.0658422922417534
20,8,0.11819834392805864,1.0638113076629376
21,8,0.11390903333020014,1.0633167261031915
22,8,0.11099891090552995,1.0622966540613035
23,8,0.11036912413166451,1.0626587675277555
24,8,0.11266503181893557,1.0635627887079233
25,8,0.10996134241840072,1.0632308466265021
26,8,0.11206699937269518,1.0640782575877286
27,8,0.11202592173016437,1.0638407005285617
28,8,0.1098602141944707,1.063504092560618
29,8,0.10858618189903543,1.064964359969534
30,8,0.10885858904080498,1.0658804039125769
31,8,0.10734275632591632,1.0657585943735253
32,8,0.10768624840854911,1.064431662076621
33,8,0.10818628728248529,1.0663070320507928
34,8,0.10917915195121784,1.0655594908800867
35,8,0.10999410309294597,1.064690027996062
36,8,0.10949074524905064,1.0646722747699011
37,8,0.10905268286726973,1.0642296477520072
38,8,0.10826797419757436,1.064780342472331
39,8,0.11021413572865578,1.0665478340323133
40,8,0.11084799067634822,1.0668664291765344
1,9,0.20420183659505114,1.0185258362887937
2,9,0.16000231066285392,1.0914201728274198
3,9,0.13019125725074057,1.093287181533761
4,9,0.11950895484364235,1.0750667948959265
5,9,0.1248380455396801,1.0746165694503995
6,9,0.12057276281369261,1.0745702036419948
7,9,0.12402258245377588,1.0727580969712824
8,9,0.13527037361983996,1.0804585397564332
9,9,0.13155436801704282,1.0773907420090296
10,9,0.1263964513443259,1.0772998600181236
11,9,0.12123246607380736,1.0772465411847139
12,9,0.11798509789055077,1.0759566884632488
13,9,0.11468540805040502,1.0744242908269626
14,9,0.12676667757111504,1.074781549321761
15,9,0.13146451700624576,1.0773346949035825
16,9,0.13070777465987893,1.0777102987642129
17,9,0.13214746500741636,1.075951814213691
18,9,0.13254080775475593,1.0782378456049906
19,9,0.13266363873776849,1.0785701340700942
20,9,0.136723279142635,1.0755706924853021
21,9,0.13264223656128157,1.074990836842244
22,9,0.13275006052825886,1.07470774403578
23,9,0.1359746488138178,1.073493157092459
24,9,0.13658478053440054,1.072445909562198
25,9,0.1350998607335201,1.0716427555930168
26,9,0.13794320013825523,1.0693149394090646
27,9,0.13542193470009387,1.069438645734221
28,9,0.13242907427003478,1.0687227105859836
29,9,0.13224971027363755,1.0681426135006298
30,9,0.13138741291261077,1.0678771098463984
31,9,0.13075317991727756,1.0688387803951427
32,9,0.1289773915204898,1.0702817895932946
33,9,0.1280745173049151,1.0699220259535631
34,9,0.13053306582551333,1.0710445074153263
35,9,0.1299386344487136,1.0705158184690622
36,9,0.12781803342429265,1.0700664217797022
37,9,0.12778623472215647,1.0695712636432526
38,9,0.12637454116236266,1.0692521256034828
39,9,0.12627327807687347,1.0680700406350587
40,9,0.12783443315293305,1.0688545682935418
1,10,0.17571534432525407,1.0324524175660337
2,10,0.1630094830800316,1.0637498792784357
3,10,0.1555819981300622,1.0667638890690838
4,10,0.15302383286433227,1.067273830105234
5,10,0.14316831604059102,1.0555396494588056
6,10,0.13499654490693846,1.061025275488244
7,10,0.12435623783146237,1.0581555929928157
8,10,0.11644813478106114,1.0574093490444407
9,10,0.12221040087118287,1.0595155374816236
10,10,0.12224614499870057,1.0589517362415644
11,10,0.12021549810428953,1.0575399060041881
12,10,0.11520299512542635,1.0557597413473934
13,10,0.12059618593357457,1.0606247580872403
14,10,0.12266644179106433,1.0616087533191976
15,10,0.1290027772264228,1.0632622817195936
16,10,0.1274010573937405,1.0667796048311817
17,10,0.12500699996900844,1.066534710788208
18,10,0.12404986838013024,1.0674511019789177
19,10,0.12243093546377251,1.0649763992168222
20,10,0.1263914189648383,1.065220926422042
21,10,0.12338276661533183,1.0643980995362274
22,10,0.11995073251150161,1.063389038928021
23,10,0.11863563665751255,1.0647839842743432
24,10,0.11818353136107632,1.0641070467141152
25,10,0.11875389986442295,1.0652364266275196
26,10,0.11870152472737204,1.0659278517216446
27,10,0.12206987389630643,1.0652251568823743
28,10,0.11958869856291816,1.065029039109565
29,10,0.1198183555706013,1.0629355920741101
30,10,0.11931016609764426,1.06193196685141
31,10,0.12037668992096183,1.0625335138972773
32,10,0.11830730716437526,1.0627195124047406
33,10,0.1182164862109047,1.0633014789604744
34,10,0.11555002873114226,1.0632116379340975
35,10,0.11580692854387965,1.0640455526652004
36,10,0.11472612532547453,1.064631865450662
37,10,0.11430320618521794,1.0652617756728593
38,10,0.1131411133155128,1.0647643218838438
39,10,0.1144768408448439,1.0640335999434063
40,10,0.1151824369192662,1.0631702425010499
1,11,0.2582793519663629,1.0211374146518473
2,11,0.17918541001560104,1.059258932988216
3,11,0.13678126676616173,1.057936051418631
4,11,0.12060103841932644,1.053739239195547
5,11,0.11139285239978873,1.052952233142619
6,11,0.12528194644869461,1.0678206884569896
7,11,0.11946906591610544,1.0682253537356599
8,11,0.12354157532944582,1.0692447869606532
9,11,0.12145219448659705,1.0669372930267422
10,11,0.11990548401226127,1.0703204070339698
11,11,0.11247524148104766,1.0693548892706224
12,11,0.11157047278646157,1.0751717047423133
13,11,0.11753722532679327,1.0777837000320634
14,11,0.12370918588238235,1.0754998257355202
15,11,0.12372361864678814,1.0766383015395808
16,11,0.12792767273628078,1.0706894746697895
17,11,0.12274123105448159,1.0701534929694994
18,11,0.12170283067444126,1.0701930283374115
19,11,0.11804499090721919,1.069402065507182
20,11,0.11325862665501704,1.0689426490158305
21,11,0.11344865449381863,1.069000818562407
22,11,0.11198651237655965,1.0674939633534475
23,11,0.11310085874634956,1.0662142974777091
24,11,0.11392764938490765,1.0683799557745026
25,11,0.11121121162068243,1.0671664248304586
26,11,0.11180278582083895,1.0666527530465801
27,11,0.11167051452879985,1.066348683184829
28,11,0.1120013781440295,1.0695210255605352
29,11,0.11230850312250079,1.0704784969615904
30,11,0.11143976964030355,1.071992965287902
31,11,0.11463637136022964,1.071181358367446
32,11,0.11278421483899435,1.0710975156515508
33,11,0.11288646759551228,1.0709691727375417
34,11,0.11508191621361832,1.0701250835268667
35,11,0.11418784377822555,1.0703127632950893
36,11,0.11379663108658883,1.0706256416873328
37,11,0.11169658234707722,1.070158411626202
38,11,0.11274049214040918,1.0700585735639403
39,11,0.11219684395195699,1.0699847218384548
40,11,0.11278716916152835,1.0699529218502688
1,12,0.10792121183903557,1.0606763243813206
2,12,0.1272026063761272,1.0190955481809112
3,12,0.12061897667102993,1.0287771107557457
4,12,0.11060155653671051,1.0464367174150697
5,12,0.10892808240907213,1.0512364547527042
6,12,0.11359029439739447,1.0489287004581618
7,12,0.12396319553157396,1.0525652288795495
8,12,0.12007206383909283,1.0551598542103005
9,12,0.12193274908092416,1.0569914429354805
10,12,0.12676788119772792,1.0629010550747933
11,12,0.12976064812957652,1.0646592456792712
12,12,0.12477569144119674,1.0661377112373478
13,12,0.11987656713060475,1.0661539613775517
14,12,0.1269098190150122,1.0645431507007317
15,12,0.12305272112688716,1.065212568436609
16,12,0.12471516980656988,1.065112648642967
17,12,0.1262833205579102,1.0637252786170188
18,12,0.1257167589266604,1.065645245269286
19,12,0.13123746490826488,1.0667423205000457
20,12,0.12686910250264508,1.0658470244976004
21,12,0.1274311174757278,1.06634757569033
22,12,0.12455220063099541,1.0657558150558812
23,12,0.12311455371936901,1.0651592415456106
24,12,0.12371645213901304,1.06530986071942
25,12,0.12296266736727787,1.0652175265738502
26,12,0.12425557125081226,1.0645580479454335
27,12,0.1242150708459022,1.063997717735625
28,12,0.12272472406441734,1.0637297717400707
29,12,0.12386717666257897,1.0632058093377719
30,12,0.12123358027918288,1.0631527167583807
31,12,0.11978159640000095,1.0630178411588218
32,12,0.11895916098743177,1.0630203499266526
33,12,0.11971985763693253,1.0620056027796783
34,12,0.11723490541709133,1.061753667291967
35,12,0.11616026508772043,1.0608011448514836
36,12,0.11449792722584674,1.060624371465272
37,12,0.11406496345286322,1.0612886965104877
38,12,0.1122516941798976,1.061272909543312
39,12,0.11096773719787668,1.0605636638569915
40,12,0.11144134224463417,1.0608026410669313
1,13,0.18300640577582428,1.0807392475471531
2,13,0.16130759556682686,1.091637955435653
3,13,0.13487506084922274,1.0824502575527244
4,13,0.13233293392724746,1.0850262837363718
5,13,0.13733024144153885,1.0829662185741082
6,13,0.12449434967122283,1.0812416708669221
7,13,0.12245489798627004,1.0792218811215266
8,13,0.12520037661918534,1.068855944497645
9,13,0.12258978630468811,1.0665923942197661
10,13,0.13578298679316042,1.0655655521244773
11,13,0.13166337019964594,1.067235523682482
12,13,0.13274809886942793,1.0630889093015536
13,13,0.1285740543571347,1.0670679750674483
14,13,0.1282405500367647,1.0659865323981565
15,13,0.12224509233392426,1.0643988742473103
16,13,0.12485844865123345,1.0650062928330066
17,13,0.12667431195288392,1.0674955103072044
18,13,0.13130375784181605,1.0716796354538278
19,13,0.12789923703781847,1.0717754828083228
20,13,0.12429970553374597,1.0712901653158202
21,13,0.1269389990843435,1.0735966475768421
22,13,0.12524424533141504,1.073726606672457
23,13,0.12728750934914895,1.0715872023230555
24,13,0.12420153677834506,1.0699752204304005
25,13,0.12298466376463352,1.0704202847873052
26,13,0.1266102117888878,1.0695144800912815
27,13,0.12640292651082147,1.0677973222771264
28,13,0.1289642075507013,1.0690658670069149
29,13,0.1299278425870422,1.0714613024944588
30,13,0.12808875138601652,1.071314182457572
31,13,0.12830708315398393,1.0714975724430624
32,13,0.12718905043172082,1.0720045121077924
33,13,0.1273860342032547,1.0719066564142248
34,13,0.12878959192866665,1.0727198697717903
35,13,0.1293352647803369,1.0724586514812864
36,13,0.12920626404965221,1.0736999788647565
37,13,0.12715457707630415,1.0733323883726098
38,13,0.12459709741429403,1.072997743475606
39,13,0.1235839253306411,1.0741769412220707
40,13,0.1239527988244625,1.0732807905597328
1,14,0.22399559816333248,1.0989677778235163
2,14,0.1446050925533278,1.1019882397112744
3,14,0.11157728136412538,1.085147696691468
4,14,0.10169688286179479,1.0781083455951586
5,14,0.111806755161338,1.0673925438239225
6,14,0.11256573426513226,1.0710282084821676
7,14,0.12127392504413632,1.0749676766345895
8,14,0.11459940827885343,1.072780793465249
9,14,0.11617538842692933,1.078790448749022
10,14,0.10924623308250513,1.0742213645424281
11,14,0.10895111498536555,1.0755440539409025
12,14,0.11081358783421703,1.0774934551063524
13,14,0.10610126948769315,1.0761834063303088
14,14,0.10677619661544037,1.075816338495412
15,14,0.1080847467150575,1.0723062830640262
16,14,0.11128271320143428,1.0752737160472703
17,14,0.11360297851256132,1.0718497563806195
18,14,0.11469183129387552,1.0727343101306077
19,14,0.11511549729463631,1.0741045456240872
20,14,0.11395783339875136,1.0725544863601637
21,14,0.11451119091702458,1.0723150674678457
22,14,0.11373146378730856,1.072747957720539
23,14,0.1133302550333897,1.0714018081004573
24,14,0.11126378863157006,1.070710169509164
25,14,0.11369639393219855,1.0715545204224664
26,14,0.11394129374268612,1.0704143579844594
27,14,0.11336232247197595,1.0695914711110692
28,14,0.11199854925402535,1.069700911490017
29,14,0.11377508949125836,1.0703326940151339
30,14,0.11533325466577923,1.0718550274009702
31,14,0.11354098302719039,1.0709087332875526
32,14,0.1120678002727736,1.072289702991456
33,14,0.11047931113054685,1.0716698447306716
34,14,0.11142419038516765,1.0719663966563084
35,14,0.1141900926920167,1.0702269226930092
36,14,0.11507922484871821,1.068182310510927
37,14,0.11756927339379541,1.0693882836525355
38,14,0.11830533363214427,1.0721084286910978
39,14,0.11842231275415797,1.0720191770526737
40,14,0.11804437826066547,1.0715436033920278
1,15,0.16974167979955435,1.1168570059841285
2,15,0.18526556461859484,1.0490190134835142
3,15,0.13823824549068697,1.0509840358580695
4,15,0.14804355076154688,1.0488918475733786
5,15,0.14103149663008202,1.0538900444040593
6,15,0.13964475844105115,1.0642903783700166
7,15,0.14031292847005464,1.0660130951199522
8,15,0.13763945541991818,1.0617446389569571
9,15,0.13920390752032152,1.067491493740128
10,15,0.14414151689806487,1.076612472687891
11,15,0.1390760223257282,1.0774159302213884
12,15,0.13932914037874128,1.0817883550527385
13,15,0.14229230448518213,1.0792812841247927
14,15,0.13582339196591714,1.077905756023329
15,15,0.13320589136266262,1.0774349591398775
16,15,0.13112090375058527,1.0762399612727558
17,15,0.13227701158307484,1.0775604893275446
18,15,0.1287364903267619,1.075787482121116
19,15,0.131413039216116,1.0779484553524155
20,15,0.12951407999071188,1.0744815121855136
21,15,0.1273457573121047,1.0755447007477592
22,15,0.12634588649153386,1.0744686575762739
23,15,0.12399351235896121,1.0737148000564964
24,15,0.12284638250547157,1.077545778018076
25,15,0.12112367638781164,1.0774439748261375
26,15,0.1183645982441775,1.0759587783144033
27,15,0.11633039296635747,1.0758364220452412
28,15,0.11412984097233043,1.0749767123995737
29,15,0.11716838172622838,1.074088216981177
30,15,0.11638621945589192,1.0726154800695262
31,15,0.1148233575837278,1.0718149338566954
32,15,0.11547945381117136,1.0719070006382572
33,15,0.11583606221233879,1.0722412580962166
34,15,0.1136819871538626,1.071647436941301
35,15,0.11396162371752715,1.0708937248317025
36,15,0.11243599855318921,1.070433674706687
37,15,0.11316466046233484,1.0706006344514583
38,15,0.11306465680674106,1.0728341969499915
39,15,0.1122677581713428,1.0723127615493966
40,15,0.11156234338581449,1.0724168021013092
